aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
,,,,,,YQB,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YQB&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YQB&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YQB&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,YUL,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YUL&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YUL&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YUL&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,YVR,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YVR&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YVR&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YVR&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,YYC,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YYC&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYC&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYC&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,YYT,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YYT&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYT&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYT&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,YYZ,,,,,CDG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=YYZ&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYZ&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=YYZ&origin=CDG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CFK,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CFK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CFK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CFK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,CGK,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=CGK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CGK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CGK&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CHQ,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CHQ&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CHQ&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CHQ&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CKG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CKG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CKG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CKG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CKY,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CKY&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CKY&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CKY&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CLT,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,DUB,,,,,CLT,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=DUB&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=DUB&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=DUB&origin=CLT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CMB,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CMB&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CMB&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CMB&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,CMN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CMN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,MRS,,,,,CMN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=MRS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MRS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MRS&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORY,,,,,CMN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORY&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CMN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,COO,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORY,,,,,COO,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORY&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=COO&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,MAD,,,,,COR,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=MAD&origin=COR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MAD&origin=COR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MAD&origin=COR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ATL,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ATL&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ATL&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ATL&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,BOS,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=BOS&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=BOS&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=BOS&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,EWR,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=EWR&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=EWR&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=EWR&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,IAD,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=IAD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=IAD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=IAD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,JFK,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=JFK&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=JFK&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=JFK&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,LAX,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=LAX&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LAX&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LAX&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,MSP,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=MSP&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MSP&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=MSP&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORD,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORD&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,SEA,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=SEA&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=SEA&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=SEA&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,SFO,,,,,CPH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=SFO&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=SFO&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=SFO&origin=CPH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,CPT,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=CPT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CPT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CPT&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,CTG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=CTG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CTG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CTG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,CUN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CUN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORY,,,,,CUN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORY&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CUN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CVG,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CVG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CVG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CVG&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,CZL,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,LYS,,,,,CZL,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=LYS&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LYS&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LYS&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORY,,,,,CZL,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORY&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=CZL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DAR,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DAR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DAR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DAR&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DEL,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DEL,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DEL&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DEN,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DEN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DEN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DEN&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DFW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DFW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DFW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DJE,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,LYS,,,,,DJE,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=LYS&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LYS&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LYS&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,ORY,,,,,DJE,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=ORY&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=ORY&origin=DJE&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DLA,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DLA&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DLA&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DLA&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DLM,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DLM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DLM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DLM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DMM,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DMM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DMM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DMM&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DOH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DOH,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DOH&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DSS,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DSS&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DSS&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DSS&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,AMS,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=AMS&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=AMS&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,CDG,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=CDG&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=CDG&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,DUB,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=DUB&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=DUB&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=DUB&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,FCO,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=FCO&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=FCO&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=FCO&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,FRA,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=FRA&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=FRA&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=FRA&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
,,,,,,LHR,,,,,DTW,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z,destination=LHR&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LHR&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z&call_parameters=destination=LHR&origin=DTW&endRange=2025-11-19T23:59:59Z&startRange=2025-11-19T00:00:00Z,,,,,,,
