aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response,timestamp,message
,,,,,,AMS,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=257.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=257.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=257.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>,3.0,257.0,3.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>,3.0,228.0,3.0,100.0,<Response [200]>,,
,,,,,,FCO,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FCO&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=12.0&totalFlights=1154.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1154.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1154.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>,12.0,1154.0,12.0,100.0,<Response [200]>,,
,,,,,,LIN,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LIN&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=9.0&totalFlights=802.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&totalPages=9.0&totalFlights=802.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&totalPages=9.0&totalFlights=802.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>,9.0,802.0,9.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=149.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=149.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=149.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>,2.0,149.0,2.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,CWL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=CWL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CWL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CWL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=CWL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=5.0&totalFlights=473.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&totalPages=5.0&totalFlights=473.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>&totalPages=5.0&totalFlights=473.0&nb_of_pages_already_retrieved=5.0&completion=100.0&response=<Response [200]>,5.0,473.0,5.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,DBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=228.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>,3.0,228.0,3.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,DBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=233.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=233.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=233.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>,3.0,233.0,3.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,DBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=197.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=197.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=197.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>,2.0,197.0,2.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,DUB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=21.0&totalFlights=2056.0&nb_of_pages_already_retrieved=21.0&completion=100.0&response=<Response [200]>&totalPages=21.0&totalFlights=2056.0&nb_of_pages_already_retrieved=21.0&completion=100.0&response=<Response [200]>&totalPages=21.0&totalFlights=2056.0&nb_of_pages_already_retrieved=21.0&completion=100.0&response=<Response [200]>,21.0,2056.0,21.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,DUB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=12.0&totalFlights=1192.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1192.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1192.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>,12.0,1192.0,12.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,DUB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=DUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=3.0&totalFlights=234.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=234.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>&totalPages=3.0&totalFlights=234.0&nb_of_pages_already_retrieved=3.0&completion=100.0&response=<Response [200]>,3.0,234.0,3.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,DUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>&totalPages=8.0&totalFlights=761.0&nb_of_pages_already_retrieved=8.0&completion=100.0&response=<Response [200]>,8.0,761.0,8.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,DUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=7.0&totalFlights=656.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&totalPages=7.0&totalFlights=656.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>&totalPages=7.0&totalFlights=656.0&nb_of_pages_already_retrieved=7.0&completion=100.0&response=<Response [200]>,7.0,656.0,7.0,100.0,<Response [200]>,,
,,,,,,LIN,,,,,DUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LIN&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=LIN&origin=DUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=135.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=135.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=135.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>,2.0,135.0,2.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=12.0&totalFlights=1120.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1120.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>&totalPages=12.0&totalFlights=1120.0&nb_of_pages_already_retrieved=12.0&completion=100.0&response=<Response [200]>,12.0,1120.0,12.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=9.0&totalFlights=814.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&totalPages=9.0&totalFlights=814.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>&totalPages=9.0&totalFlights=814.0&nb_of_pages_already_retrieved=9.0&completion=100.0&response=<Response [200]>,9.0,814.0,9.0,100.0,<Response [200]>,,
,,,,,,FAE,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAE&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAE&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FAE&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=42.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=42.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=42.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,42.0,1.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=89.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=89.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=89.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,89.0,1.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,EFL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=113.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=113.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=113.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>,2.0,113.0,2.0,100.0,<Response [200]>,,
,,,,,,FCO,,,,,EFL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FCO&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=FCO&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=4.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=4.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=4.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,4.0,1.0,100.0,<Response [200]>,,
,,,,,,ORY,,,,,EFL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=ORY&origin=EFL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=9.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=9.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=9.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,9.0,1.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,EXT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=EXT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EXT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EXT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=EXT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=2.0&totalFlights=153.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=153.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>&totalPages=2.0&totalFlights=153.0&nb_of_pages_already_retrieved=2.0&completion=100.0&response=<Response [200]>,2.0,153.0,2.0,100.0,<Response [200]>,,
,,,,,,BGO,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BGO&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BGO&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BGO&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=10.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=10.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=10.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,10.0,1.0,100.0,<Response [200]>,,
,,,,,,BLL,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=90.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=90.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=90.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,90.0,1.0,100.0,<Response [200]>,,
,,,,,,CDG,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CDG&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=60.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=60.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=60.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,60.0,1.0,100.0,<Response [200]>,,
,,,,,,CPH,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CPH&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=CPH&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=6.0&totalFlights=526.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=526.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=526.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>,6.0,526.0,6.0,100.0,<Response [200]>,,
,,,,,,EDI,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EDI&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=EDI&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=EDI&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=EDI&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=1.0&totalFlights=43.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=43.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>&totalPages=1.0&totalFlights=43.0&nb_of_pages_already_retrieved=1.0&completion=100.0&response=<Response [200]>,1.0,43.0,1.0,100.0,<Response [200]>,,
,,,,,,AMS,,,,,FAO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=FAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=FAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=FAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&call_parameters=destination=AMS&origin=FAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z&totalPages=6.0&totalFlights=534.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=534.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>&totalPages=6.0&totalFlights=534.0&nb_of_pages_already_retrieved=6.0&completion=100.0&response=<Response [200]>,6.0,534.0,6.0,100.0,<Response [200]>,,
