aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
,,,,,,ORY,,,,,ARN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=ARN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,106.0,<Response [200]>,,2025-10-20T09:45:51.804586
,,,,,,ORY,,,,,BDS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=BDS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,106.0,<Response [200]>,,2025-10-20T09:45:51.804586
,,,,,,ORY,,,,,BRI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=BRI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,163.0,<Response [200]>,,2025-10-20T09:45:51.804586
,,,,,,ORY,,,,,BUD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=BUD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,198.0,<Response [200]>,,2025-10-20T10:03:10.149891
,,,,,,ORY,,,,,CAG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CAG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,112.0,<Response [200]>,,2025-10-20T10:03:10.149891
,,,,,,ORY,,,,,CFU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CFU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,194.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,CHQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CHQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,161.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,CPH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CPH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,104.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,149.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,DBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,197.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,FNC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=FNC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,174.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,FUE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=FUE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,125.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,GVA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=GVA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,140.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,KRK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=KRK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,151.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,OVD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=OVD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,109.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,PSA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=PSA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,132.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,SOF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,109.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,SPU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=SPU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,189.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,TFS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=TFS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,200.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,TIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=TIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,152.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,VIE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=VIE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,107.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,VRN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=VRN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,143.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,ORY,,,,,WAW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=WAW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,OSL,,,,,KEF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OSL&origin=KEF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,148.0,<Response [200]>,,2025-10-20T10:13:46.967173
,,,,,,OTP,,,,,OMR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OTP&origin=OMR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,152.0,<Response [200]>,,2025-10-20T10:27:40.242346
,,,,,,OTP,,,,,SKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OTP&origin=SKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,106.0,<Response [200]>,,2025-10-20T10:27:40.242346
,,,,,,OTP,,,,,SOF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OTP&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,122.0,<Response [200]>,,2025-10-20T10:27:40.242346
,,,,,,OVD,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OVD&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,109.0,<Response [200]>,,2025-10-20T10:27:40.242346
,,,,,,PMO,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PMO&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,137.0,<Response [200]>,,2025-10-20T17:48:39.019712
,,,,,,PSA,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PSA&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,132.0,<Response [200]>,,2025-10-20T17:52:37.453948
,,,,,,RIX,,,,,PLQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RIX&origin=PLQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,130.0,<Response [200]>,,2025-10-20T17:59:05.037260
,,,,,,RVN,,,,,HEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RVN&origin=HEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,165.0,<Response [200]>,,2025-10-20T18:01:56.785428
,,,,,,SCV,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SCV&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,171.0,<Response [200]>,,2025-10-20T18:03:01.047676
,,,,,,SDL,,,,,ARN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SDL&origin=ARN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,178.0,<Response [200]>,,2025-10-20T18:03:22.599769
,,,,,,SJJ,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SJJ&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,
,,,,,,SKG,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SKG&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,186.0,<Response [200]>,,
,,,,,,SKG,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SKG&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,106.0,<Response [200]>,,2025-10-20T18:05:31.162251
,,,,,,SOF,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SOF&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,154.0,<Response [200]>,,2025-10-20T18:07:19.077504
,,,,,,SOF,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SOF&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,155.0,<Response [200]>,,2025-10-20T18:08:01.990036
,,,,,,SOF,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SOF&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,110.0,<Response [200]>,,2025-10-20T18:08:23.459956
,,,,,,SOF,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SOF&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,121.0,<Response [200]>,,2025-10-20T18:08:44.783610
,,,,,,SPU,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SPU&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,187.0,<Response [200]>,,
,,,,,,STN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=STN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,167.0,<Response [200]>,,
,,,,,,SVG,,,,,TRF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SVG&origin=TRF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,125.0,<Response [200]>,,
,,,,,,SVQ,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SVQ&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,183.0,<Response [200]>,,
,,,,,,TFS,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TFS&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,196.0,<Response [200]>,,
,,,,,,TIA,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TIA&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,109.0,<Response [200]>,,
,,,,,,TIA,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TIA&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,150.0,<Response [200]>,,
,,,,,,TIV,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TIV&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,
,,,,,,TLL,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TLL&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,107.0,<Response [200]>,,
,,,,,,TMP,,,,,RIX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TMP&origin=RIX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,
,,,,,,TRD,,,,,AES,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TRD&origin=AES&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,149.0,<Response [200]>,,
,,,,,,TRD,,,,,ARN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TRD&origin=ARN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,168.0,<Response [200]>,,
,,,,,,TRD,,,,,TOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TRD&origin=TOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,183.0,<Response [200]>,,
,,,,,,TRF,,,,,CPH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TRF&origin=CPH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,130.0,<Response [200]>,,
,,,,,,VAA,,,,,ARN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VAA&origin=ARN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,191.0,<Response [200]>,,
,,,,,,VAA,,,,,HEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VAA&origin=HEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,131.0,<Response [200]>,,
,,,,,,VIE,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VIE&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,104.0,<Response [200]>,,
,,,,,,VNO,,,,,ARN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VNO&origin=ARN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,167.0,<Response [200]>,,
,,,,,,VNO,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VNO&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,109.0,<Response [200]>,,
,,,,,,VRN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VRN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,171.0,<Response [200]>,,
,,,,,,VRN,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VRN&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,144.0,<Response [200]>,,
,,,,,,WAW,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WAW&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,
,,,,,,ORY,,,,,MAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=MAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,13.0,21.0,62%,2080.0,<Response [200]>,,2025-10-22T11:05:13.392780
,,,,,,AMS,,,,,CTA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=CTA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,257.0,<Response [200]>,,
,,,,,,AMS,,,,,DBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,228.0,<Response [200]>,,
,,,,,,AMS,,,,,LJU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=LJU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,232.0,<Response [200]>,,
,,,,,,AMS,,,,,MLA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=MLA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,269.0,<Response [200]>,,
,,,,,,AMS,,,,,OLB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=OLB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,227.0,<Response [200]>,,
,,,,,,AMS,,,,,PSA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PSA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,229.0,<Response [200]>,,
,,,,,,AMS,,,,,PVK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PVK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,248.0,<Response [200]>,,
,,,,,,AMS,,,,,SKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,223.0,<Response [200]>,,2025-10-20T10:07:33.243155
,,,,,,AMS,,,,,SMI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SMI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,213.0,<Response [200]>,,2025-10-20T10:07:33.243155
,,,,,,BEG,,,,,SKP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=SKP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,292.0,<Response [200]>,,
,,,,,,BEG,,,,,TIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=TIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,248.0,<Response [200]>,,
,,,,,,BES,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BES&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,240.0,<Response [200]>,,
,,,,,,BGO,,,,,HAU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=HAU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,235.0,<Response [200]>,,
,,,,,,BGO,,,,,KSU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=KSU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,264.0,<Response [200]>,,
,,,,,,BGO,,,,,SVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=SVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,244.0,<Response [200]>,,
,,,,,,BGO,,,,,TOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=TOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,294.0,<Response [200]>,,
,,,,,,HAU,,,,,BGO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAU&origin=BGO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,235.0,<Response [200]>,,
,,,,,,KSU,,,,,BGO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KSU&origin=BGO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,264.0,<Response [200]>,,
,,,,,,LYS,,,,,BES,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LYS&origin=BES&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,240.0,<Response [200]>,,
,,,,,,LYS,,,,,BIQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LYS&origin=BIQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,243.0,<Response [200]>,,
,,,,,,LYS,,,,,BOD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LYS&origin=BOD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,270.0,<Response [200]>,,
,,,,,,SKP,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SKP&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,292.0,<Response [200]>,,
,,,,,,SVG,,,,,BGO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SVG&origin=BGO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,244.0,<Response [200]>,,
,,,,,,TIA,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TIA&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,248.0,<Response [200]>,,
,,,,,,TOS,,,,,BGO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TOS&origin=BGO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,3.0,67%,294.0,<Response [200]>,,
,,,,,,AMS,,,,,SVQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SVQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,2.0,100%,183.0,<Response [200]>,,2025-10-20T10:25:22.637687
,,,,,,AMS,,,,,TIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=TIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,2.0,100%,121.0,<Response [200]>,,2025-10-20T10:25:22.637687
,,,,,,AMS,,,,,VRN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=VRN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,2.0,100%,171.0,<Response [200]>,,2025-10-20T10:25:22.637687
,,,,,,SOF,,,,,BEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SOF&origin=BEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,2.0,2.0,100%,188.0,<Response [200]>,,
,,,,,,AAL,,,,,OSL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AAL&origin=OSL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,85.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,AAR,,,,,OSL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AAR&origin=OSL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,90.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,ACE,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ACE&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,97.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,ACE,,,,,MAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ACE&origin=MAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,72.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,AES,,,,,CPH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AES&origin=CPH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,54.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,AEY,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AEY&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,11.0,<Response [200]>,,2025-10-19T14:16:16.413076
,,,,,,AGP,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AGP&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,43.0,<Response [200]>,,2025-10-19T14:16:16.413076
