aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response,timestamp,message
,,,,,,FAO,,,,,FNC,,,,2025-12-02T23:59:59Z,2025-12-02T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-03T23:59:59Z,2025-12-03T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-04T23:59:59Z,2025-12-04T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-05T23:59:59Z,2025-12-05T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-06T23:59:59Z,2025-12-06T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-07T23:59:59Z,2025-12-07T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-08T23:59:59Z,2025-12-08T00:00:00Z
,,,,,,FAO,,,,,FNC,,,,2025-12-09T23:59:59Z,2025-12-09T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-15T23:59:59Z,2025-10-15T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-16T23:59:59Z,2025-10-16T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-17T23:59:59Z,2025-10-17T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-18T23:59:59Z,2025-10-18T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-19T23:59:59Z,2025-10-19T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-20T23:59:59Z,2025-10-20T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-21T23:59:59Z,2025-10-21T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-22T23:59:59Z,2025-10-22T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-23T23:59:59Z,2025-10-23T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-24T23:59:59Z,2025-10-24T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-25T23:59:59Z,2025-10-25T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-26T23:59:59Z,2025-10-26T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-27T23:59:59Z,2025-10-27T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-28T23:59:59Z,2025-10-28T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-29T23:59:59Z,2025-10-29T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-30T23:59:59Z,2025-10-30T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-10-31T23:59:59Z,2025-10-31T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-01T23:59:59Z,2025-11-01T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-02T23:59:59Z,2025-11-02T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-03T23:59:59Z,2025-11-03T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-04T23:59:59Z,2025-11-04T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-05T23:59:59Z,2025-11-05T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-06T23:59:59Z,2025-11-06T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-07T23:59:59Z,2025-11-07T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-08T23:59:59Z,2025-11-08T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-09T23:59:59Z,2025-11-09T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-10T23:59:59Z,2025-11-10T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-11T23:59:59Z,2025-11-11T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-12T23:59:59Z,2025-11-12T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-13T23:59:59Z,2025-11-13T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-14T23:59:59Z,2025-11-14T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-15T23:59:59Z,2025-11-15T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-16T23:59:59Z,2025-11-16T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-17T23:59:59Z,2025-11-17T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-18T23:59:59Z,2025-11-18T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-20T23:59:59Z,2025-11-20T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-21T23:59:59Z,2025-11-21T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-22T23:59:59Z,2025-11-22T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-23T23:59:59Z,2025-11-23T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-24T23:59:59Z,2025-11-24T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-25T23:59:59Z,2025-11-25T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-26T23:59:59Z,2025-11-26T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-27T23:59:59Z,2025-11-27T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-28T23:59:59Z,2025-11-28T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-29T23:59:59Z,2025-11-29T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-11-30T23:59:59Z,2025-11-30T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-01T23:59:59Z,2025-12-01T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-02T23:59:59Z,2025-12-02T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-03T23:59:59Z,2025-12-03T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-04T23:59:59Z,2025-12-04T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-05T23:59:59Z,2025-12-05T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-06T23:59:59Z,2025-12-06T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-07T23:59:59Z,2025-12-07T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-08T23:59:59Z,2025-12-08T00:00:00Z
,,,,,,FSC,,,,,BIQ,,,,2025-12-09T23:59:59Z,2025-12-09T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-15T23:59:59Z,2025-10-15T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-16T23:59:59Z,2025-10-16T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-17T23:59:59Z,2025-10-17T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-18T23:59:59Z,2025-10-18T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-19T23:59:59Z,2025-10-19T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-20T23:59:59Z,2025-10-20T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-21T23:59:59Z,2025-10-21T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-22T23:59:59Z,2025-10-22T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-23T23:59:59Z,2025-10-23T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-24T23:59:59Z,2025-10-24T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-25T23:59:59Z,2025-10-25T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-26T23:59:59Z,2025-10-26T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-27T23:59:59Z,2025-10-27T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-28T23:59:59Z,2025-10-28T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-29T23:59:59Z,2025-10-29T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-30T23:59:59Z,2025-10-30T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-10-31T23:59:59Z,2025-10-31T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-01T23:59:59Z,2025-11-01T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-02T23:59:59Z,2025-11-02T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-03T23:59:59Z,2025-11-03T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-04T23:59:59Z,2025-11-04T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-05T23:59:59Z,2025-11-05T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-06T23:59:59Z,2025-11-06T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-07T23:59:59Z,2025-11-07T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-08T23:59:59Z,2025-11-08T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-09T23:59:59Z,2025-11-09T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-10T23:59:59Z,2025-11-10T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-11T23:59:59Z,2025-11-11T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-12T23:59:59Z,2025-11-12T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-13T23:59:59Z,2025-11-13T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-14T23:59:59Z,2025-11-14T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-15T23:59:59Z,2025-11-15T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-16T23:59:59Z,2025-11-16T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-17T23:59:59Z,2025-11-17T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-18T23:59:59Z,2025-11-18T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-20T23:59:59Z,2025-11-20T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-21T23:59:59Z,2025-11-21T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-22T23:59:59Z,2025-11-22T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-23T23:59:59Z,2025-11-23T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-24T23:59:59Z,2025-11-24T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-25T23:59:59Z,2025-11-25T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-26T23:59:59Z,2025-11-26T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-27T23:59:59Z,2025-11-27T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-28T23:59:59Z,2025-11-28T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-29T23:59:59Z,2025-11-29T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-11-30T23:59:59Z,2025-11-30T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-01T23:59:59Z,2025-12-01T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-02T23:59:59Z,2025-12-02T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-03T23:59:59Z,2025-12-03T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-04T23:59:59Z,2025-12-04T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-05T23:59:59Z,2025-12-05T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-06T23:59:59Z,2025-12-06T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-07T23:59:59Z,2025-12-07T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-08T23:59:59Z,2025-12-08T00:00:00Z
,,,,,,FSC,,,,,BOD,,,,2025-12-09T23:59:59Z,2025-12-09T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-15T23:59:59Z,2025-10-15T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-16T23:59:59Z,2025-10-16T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-17T23:59:59Z,2025-10-17T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-18T23:59:59Z,2025-10-18T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-19T23:59:59Z,2025-10-19T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-20T23:59:59Z,2025-10-20T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-21T23:59:59Z,2025-10-21T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-22T23:59:59Z,2025-10-22T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-23T23:59:59Z,2025-10-23T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-24T23:59:59Z,2025-10-24T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-25T23:59:59Z,2025-10-25T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-26T23:59:59Z,2025-10-26T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-27T23:59:59Z,2025-10-27T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-28T23:59:59Z,2025-10-28T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-29T23:59:59Z,2025-10-29T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-30T23:59:59Z,2025-10-30T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-10-31T23:59:59Z,2025-10-31T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-01T23:59:59Z,2025-11-01T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-02T23:59:59Z,2025-11-02T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-03T23:59:59Z,2025-11-03T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-04T23:59:59Z,2025-11-04T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-05T23:59:59Z,2025-11-05T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-06T23:59:59Z,2025-11-06T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-07T23:59:59Z,2025-11-07T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-08T23:59:59Z,2025-11-08T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-09T23:59:59Z,2025-11-09T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-10T23:59:59Z,2025-11-10T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-11T23:59:59Z,2025-11-11T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-12T23:59:59Z,2025-11-12T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-13T23:59:59Z,2025-11-13T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-14T23:59:59Z,2025-11-14T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-15T23:59:59Z,2025-11-15T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-16T23:59:59Z,2025-11-16T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-17T23:59:59Z,2025-11-17T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-18T23:59:59Z,2025-11-18T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-20T23:59:59Z,2025-11-20T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-21T23:59:59Z,2025-11-21T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-22T23:59:59Z,2025-11-22T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-23T23:59:59Z,2025-11-23T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-24T23:59:59Z,2025-11-24T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-25T23:59:59Z,2025-11-25T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-26T23:59:59Z,2025-11-26T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-27T23:59:59Z,2025-11-27T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-28T23:59:59Z,2025-11-28T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-29T23:59:59Z,2025-11-29T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-11-30T23:59:59Z,2025-11-30T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-01T23:59:59Z,2025-12-01T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-02T23:59:59Z,2025-12-02T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-03T23:59:59Z,2025-12-03T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-04T23:59:59Z,2025-12-04T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-05T23:59:59Z,2025-12-05T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-06T23:59:59Z,2025-12-06T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-07T23:59:59Z,2025-12-07T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-08T23:59:59Z,2025-12-08T00:00:00Z
,,,,,,GOA,,,,,PSA,,,,2025-12-09T23:59:59Z,2025-12-09T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-15T23:59:59Z,2025-10-15T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-16T23:59:59Z,2025-10-16T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-17T23:59:59Z,2025-10-17T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-18T23:59:59Z,2025-10-18T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-19T23:59:59Z,2025-10-19T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-20T23:59:59Z,2025-10-20T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-21T23:59:59Z,2025-10-21T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-22T23:59:59Z,2025-10-22T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-23T23:59:59Z,2025-10-23T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-24T23:59:59Z,2025-10-24T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-25T23:59:59Z,2025-10-25T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-26T23:59:59Z,2025-10-26T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-27T23:59:59Z,2025-10-27T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-28T23:59:59Z,2025-10-28T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-29T23:59:59Z,2025-10-29T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-30T23:59:59Z,2025-10-30T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-10-31T23:59:59Z,2025-10-31T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-01T23:59:59Z,2025-11-01T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-02T23:59:59Z,2025-11-02T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-03T23:59:59Z,2025-11-03T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-04T23:59:59Z,2025-11-04T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-05T23:59:59Z,2025-11-05T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-06T23:59:59Z,2025-11-06T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-07T23:59:59Z,2025-11-07T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-08T23:59:59Z,2025-11-08T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-09T23:59:59Z,2025-11-09T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-10T23:59:59Z,2025-11-10T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-11T23:59:59Z,2025-11-11T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-12T23:59:59Z,2025-11-12T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-13T23:59:59Z,2025-11-13T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-14T23:59:59Z,2025-11-14T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-15T23:59:59Z,2025-11-15T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-16T23:59:59Z,2025-11-16T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-17T23:59:59Z,2025-11-17T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-18T23:59:59Z,2025-11-18T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-20T23:59:59Z,2025-11-20T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-21T23:59:59Z,2025-11-21T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-22T23:59:59Z,2025-11-22T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-23T23:59:59Z,2025-11-23T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-24T23:59:59Z,2025-11-24T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-25T23:59:59Z,2025-11-25T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-26T23:59:59Z,2025-11-26T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-27T23:59:59Z,2025-11-27T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-28T23:59:59Z,2025-11-28T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-29T23:59:59Z,2025-11-29T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-11-30T23:59:59Z,2025-11-30T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-01T23:59:59Z,2025-12-01T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-02T23:59:59Z,2025-12-02T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-03T23:59:59Z,2025-12-03T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-04T23:59:59Z,2025-12-04T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-05T23:59:59Z,2025-12-05T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-06T23:59:59Z,2025-12-06T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-07T23:59:59Z,2025-12-07T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-08T23:59:59Z,2025-12-08T00:00:00Z
,,,,,,INV,,,,,GLA,,,,2025-12-09T23:59:59Z,2025-12-09T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-15T23:59:59Z,2025-10-15T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-16T23:59:59Z,2025-10-16T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-17T23:59:59Z,2025-10-17T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-18T23:59:59Z,2025-10-18T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-19T23:59:59Z,2025-10-19T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-20T23:59:59Z,2025-10-20T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-21T23:59:59Z,2025-10-21T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-22T23:59:59Z,2025-10-22T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-23T23:59:59Z,2025-10-23T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-24T23:59:59Z,2025-10-24T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-25T23:59:59Z,2025-10-25T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-26T23:59:59Z,2025-10-26T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-27T23:59:59Z,2025-10-27T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-28T23:59:59Z,2025-10-28T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-29T23:59:59Z,2025-10-29T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-30T23:59:59Z,2025-10-30T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-10-31T23:59:59Z,2025-10-31T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-01T23:59:59Z,2025-11-01T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-02T23:59:59Z,2025-11-02T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-03T23:59:59Z,2025-11-03T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-04T23:59:59Z,2025-11-04T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-05T23:59:59Z,2025-11-05T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-06T23:59:59Z,2025-11-06T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-07T23:59:59Z,2025-11-07T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-08T23:59:59Z,2025-11-08T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-09T23:59:59Z,2025-11-09T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-10T23:59:59Z,2025-11-10T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-11T23:59:59Z,2025-11-11T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-12T23:59:59Z,2025-11-12T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-13T23:59:59Z,2025-11-13T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-14T23:59:59Z,2025-11-14T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-15T23:59:59Z,2025-11-15T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-16T23:59:59Z,2025-11-16T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-17T23:59:59Z,2025-11-17T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-18T23:59:59Z,2025-11-18T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-19T23:59:59Z,2025-11-19T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-20T23:59:59Z,2025-11-20T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-21T23:59:59Z,2025-11-21T00:00:00Z
,,,,,,KUF,,,,,SVO,,,,2025-11-22T23:59:59Z,2025-11-22T00:00:00Z
