aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
,,,,,,NBO,,,,,CAI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=CAI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NBO,,,,,DAR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=DAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,571.0,<Response [200]>,,2025-10-26T15:53:55.082821
,,,,,,NBO,,,,,DLA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=DLA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,139,<Response [200]>,,2025-10-28T10:58:42.848852
,,,,,,NBO,,,,,DZA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=DZA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,210.0,<Response [200]>,,2025-10-26T15:41:39.100952
,,,,,,NBO,,,,,EBB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=EBB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,582.0,<Response [200]>,,2025-10-26T15:32:28.072468
,,,,,,NBO,,,,,FBM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=FBM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,85,<Response [200]>,,2025-10-28T10:58:45.362900
,,,,,,NBO,,,,,FIH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=FIH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,94,<Response [200]>,,2025-10-28T10:23:07.447694
,,,,,,NBO,,,,,HAH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=HAH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,175.0,<Response [200]>,,2025-10-27T10:22:25.236192
,,,,,,NBO,,,,,HRE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=HRE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,239.0,<Response [200]>,,2025-10-27T10:22:27.628618
,,,,,,NBO,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,14,<Response [200]>,,2025-10-28T10:46:15.709994
,,,,,,NBO,,,,,JNB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=JNB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NBO,,,,,JRO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=JRO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,122,<Response [200]>,,2025-10-28T10:22:50.226933
,,,,,,NBO,,,,,JUB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=JUB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,122,<Response [200]>,,2025-10-28T10:22:47.775506
,,,,,,NBO,,,,,KGL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=KGL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,420.0,<Response [200]>,,2025-10-26T15:53:17.365118
,,,,,,NBO,,,,,KIS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=KIS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,330.0,<Response [200]>,,2025-10-27T10:07:48.212360
,,,,,,NBO,,,,,LOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=LOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,133.0,<Response [200]>,,2025-10-28T10:07:53.685544
,,,,,,NBO,,,,,LUN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=LUN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,3,33%,231,<Response [200]>,,2025-10-28T10:44:39.234420
,,,,,,NBO,,,,,LVI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=LVI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,66,<Response [200]>,,2025-10-28T10:58:09.718612
,,,,,,NBO,,,,,MBA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=MBA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,914.0,<Response [200]>,,
,,,,,,NBO,,,,,MRU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=MRU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NBO,,,,,NLA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=NLA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,85,<Response [200]>,,2025-10-28T10:58:15.800268
,,,,,,NBO,,,,,SEZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=SEZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,104,<Response [200]>,,2025-10-28T10:24:34.858835
,,,,,,NBO,,,,,TNR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=TNR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,162.0,<Response [200]>,,2025-10-27T10:19:33.864635
,,,,,,NBO,,,,,VFA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=VFA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,65,<Response [200]>,,2025-10-28T10:58:20.991736
,,,,,,NBO,,,,,ZNZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=ZNZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,444.0,<Response [200]>,,2025-10-26T15:47:43.240873
,,,,,,NDG,,,,,TAO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NDG&origin=TAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,CSX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=CSX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,KHN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=KHN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,133,<Response [200]>,,2025-10-28T10:58:07.269289
,,,,,,NGB,,,,,NNG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=NNG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGB,,,,,XIY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGB&origin=XIY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NGO,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,15.0,<Response [200]>,,2025-10-28T10:07:51.207192
,,,,,,NGO,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,304.0,<Response [200]>,,2025-10-26T15:57:16.271269
,,,,,,NGO,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,305.0,<Response [200]>,,2025-10-26T15:57:18.582106
,,,,,,NGO,,,,,NRT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=NRT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,152,<Response [200]>,,2025-10-28T10:44:33.321448
,,,,,,NGO,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,9,<Response [200]>,,2025-10-28T10:44:36.603004
,,,,,,NGO,,,,,TPE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGO&origin=TPE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,168.0,<Response [200]>,,2025-10-27T10:24:54.877103
,,,,,,NGS,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NGS&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,452.0,<Response [200]>,,2025-10-27T10:15:11.873983
,,,,,,NKC,,,,,CKY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKC&origin=CKY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,83,<Response [200]>,,2025-10-28T10:24:56.516904
,,,,,,NKG,,,,,CGQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=CGQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,CKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=CKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,185,<Response [200]>,,2025-10-28T10:57:36.354937
,,,,,,NKG,,,,,CSX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=CSX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,HET,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=HET&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,HRB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=HRB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,124.0,<Response [200]>,,2025-10-27T10:52:45.620957
,,,,,,NKG,,,,,JJN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=JJN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,62,<Response [200]>,,2025-10-28T10:57:38.978044
,,,,,,NKG,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,191,<Response [200]>,,2025-10-28T10:38:35.476985
,,,,,,NKG,,,,,LHW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=LHW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,NNG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=NNG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,79,<Response [200]>,,2025-10-28T10:42:48.070841
,,,,,,NKG,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,72,<Response [200]>,,2025-10-28T10:57:44.626982
,,,,,,NKG,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:40:23.387950
,,,,,,NKG,,,,,SHE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=SHE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,160,<Response [200]>,,2025-10-28T10:26:46.924107
,,,,,,NKG,,,,,SYX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=SYX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,120,<Response [200]>,,2025-10-28T10:57:11.702242
,,,,,,NKG,,,,,SZX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=SZX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,173,<Response [200]>,,2025-10-28T10:41:22.340760
,,,,,,NKG,,,,,TFU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=TFU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,136,<Response [200]>,,2025-10-28T10:41:24.970686
,,,,,,NKG,,,,,TYN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=TYN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,141,<Response [200]>,,2025-10-28T10:57:14.824787
,,,,,,NKG,,,,,WEH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=WEH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NKG,,,,,XIY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=XIY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,315.0,<Response [200]>,,2025-10-27T10:38:42.900185
,,,,,,NKG,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,4,25%,339,<Response [200]>,,2025-10-28T10:41:34.162717
,,,,,,NKG,,,,,YCU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NKG&origin=YCU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NLA,,,,,FBM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NLA&origin=FBM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,85,<Response [200]>,,2025-10-28T10:57:17.470147
,,,,,,NLA,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NLA&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,85,<Response [200]>,,2025-10-28T10:57:20.276358
,,,,,,NNG,,,,,CAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=CAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,152.0,<Response [200]>,,2025-10-27T10:42:07.749409
,,,,,,NNG,,,,,FOC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=FOC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NNG,,,,,KHN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=KHN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NNG,,,,,NGB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=NGB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,,,,,,,
,,,,,,NNG,,,,,NKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=NKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,74,<Response [200]>,,2025-10-28T10:56:50.213413
,,,,,,NNG,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,153.0,<Response [200]>,,2025-10-27T10:53:49.457613
,,,,,,NNG,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NNG&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,306.0,<Response [200]>,,2025-10-26T16:00:01.547437
,,,,,,NOU,,,,,BKK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NOU&origin=BKK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,48,<Response [200]>,,2025-10-28T10:28:24.546503
,,,,,,NOU,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NOU&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,71,<Response [200]>,,2025-10-28T10:55:55.487272
,,,,,,NOU,,,,,SYD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NOU&origin=SYD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,16,<Response [200]>,,2025-10-28T11:09:59.687530
,,,,,,NQN,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NQN&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,240.0,<Response [200]>,,2025-10-27T10:35:02.944040
,,,,,,NRT,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NRT&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,51.0,<Response [200]>,,2025-10-27T10:50:00.602353
,,,,,,NRT,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NRT&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,17%,591.0,<Response [200]>,,2025-10-26T15:32:17.284347
,,,,,,NRT,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NRT&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,153,<Response [200]>,,2025-10-28T10:28:22.102574
,,,,,,NRT,,,,,WUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NRT&origin=WUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,12,<Response [200]>,,2025-10-28T11:10:30.331285
,,,,,,NSI,,,,,ADD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NSI&origin=ADD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,28,<Response [200]>,,2025-10-28T10:56:10.309413
,,,,,,NSI,,,,,BGF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NSI&origin=BGF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,21,<Response [200]>,,2025-10-28T10:28:19.211357
,,,,,,NSI,,,,,LBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NSI&origin=LBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,29,<Response [200]>,,2025-10-28T10:56:12.665214
,,,,,,NSI,,,,,NDJ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NSI&origin=NDJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,100%,41.0,<Response [200]>,,2025-10-27T10:24:20.755199
,,,,,,NTG,,,,,HRB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NTG&origin=HRB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,50,<Response [200]>,,2025-10-28T11:10:44.434363
,,,,,,NUM,,,,,DMM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NUM&origin=DMM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,38,<Response [200]>,,2025-10-28T10:39:26.168489
,,,,,,NUM,,,,,IST,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NUM&origin=IST&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,3,<Response [200]>,,2025-10-28T10:55:29.222565
,,,,,,NUM,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NUM&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-28T10:29:08.618043
,,,,,,OAK,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OAK&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,326.0,<Response [200]>,,2025-10-27T10:21:54.905727
,,,,,,OAK,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OAK&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,430.0,<Response [200]>,,2025-10-26T15:53:43.539129
,,,,,,OAX,,,,,MEX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OAX&origin=MEX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,450.0,<Response [200]>,,2025-10-27T10:21:52.123532
,,,,,,OKA,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKA&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,14%,606.0,<Response [200]>,,2025-10-26T15:32:19.887889
,,,,,,OKA,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKA&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,152,<Response [200]>,,2025-10-28T10:39:35.150039
,,,,,,OKA,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKA&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,2,50%,101,<Response [200]>,,2025-10-28T10:39:37.875679
,,,,,,OKA,,,,,TPE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKA&origin=TPE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,4.0,25%,304.0,<Response [200]>,,2025-10-27T10:08:00.087772
,,,,,,OKC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,940.0,<Response [200]>,,2025-10-25T15:50:44.964235
,,,,,,OKC,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKC&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,50%,155.0,<Response [200]>,,2025-10-27T10:52:18.196321
,,,,,,OKC,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKC&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,299.0,<Response [200]>,,2025-10-27T10:26:43.823272
,,,,,,OKJ,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKJ&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,20%,455.0,<Response [200]>,,2025-10-26T15:57:23.976059
,,,,,,OMA,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,10%,985.0,<Response [200]>,,2025-10-25T15:55:41.461378
,,,,,,OMA,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,9.0,11%,894.0,<Response [200]>,,2025-10-25T15:57:56.565216
,,,,,,OMA,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1162.0,<Response [200]>,,2025-10-25T15:51:09.678694
,,,,,,OMA,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,33%,278.0,<Response [200]>,,2025-10-27T10:08:41.665704
,,,,,,ONT,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ONT&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,12.0,8%,1146.0,<Response [200]>,,2025-10-25T16:00:52.995740
