,departure_icao,destination_icao,callsign,departure_continent,departure_subcontinent,departure_country,departure_iata,departure_country_code,departure_region_name,departure_airport,departure_latitude,departure_longitude,destination_continent,destination_subcontinent,destination_country,destination_iata,destination_country_code,destination_region_name,destination_airport,destination_latitude,destination_longitude
119,BIKF,LEMD,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Spain,MAD,ES,"Madrid, Comunidad de",Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
120,BIKF,LEPA,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
121,BIKF,LFBZ,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Western Europe,France,BIQ,FR,Nouvelle-Aquitaine,Biarritz Pays Basque Airport,43.4683,-1.53111
122,BIKF,LFKF,2,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Western Europe,France,FSC,FR,Corse,Figari-Sud Corse Airport,41.5006,9.09778
123,BIKF,LFMN,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Western Europe,France,NCE,FR,Provence-Alpes-Cote-d'Azur,Nice Cote d'Azur Airport,43.6584,7.21587
124,BIKF,LFTH,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Western Europe,France,TLN,FR,Provence-Alpes-Cote-d'Azur,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),43.0973,6.14603
125,BIKF,LHBP,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Central Europe,Hungary,BUD,HU,Budapest,Budapest Ferenc Liszt International Airport,47.4298,19.2611
126,BIKF,LIPR,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Italy,RMI,IT,Emilia-Romagna,Federico Fellini International Airport,44.0203,12.6117
127,BIKF,LIPX,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Italy,VRN,IT,Veneto,Verona Villafranca Airport,45.3957,10.8885
128,BIKF,LIRF,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Italy,FCO,IT,Lazio,Rome–Fiumicino International Airport,41.8003,12.2389
129,BIKF,LIRI,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Italy,QSR,IT,Campania,Salerno Costa d'Amalfi Airport (Pontecagnano Airport),40.6204,14.9113
130,BIKF,LIRP,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Italy,PSA,IT,Toscana,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927
131,BIKF,LKPR,5,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Central Europe,Czech Republic,PRG,CZ,Stredocesky kraj,Vaclav Havel Airport Prague,50.1008,14.26
132,BIKF,LOWW,3,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
133,BIKF,LPPT,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Southern Europe,Portugal,LIS,PT,Lisboa,Lisbon Portela Airport,38.7813,-9.13592
134,BIKF,LRBC,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Eastern Europe,Romania,BCM,RO,Bacau,Bacau International Airport,46.5219,26.9103
135,BIKF,LSZB,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Europe,Central Europe,Switzerland,BRN,CH,Bern,Bern Airport,46.9141,7.49715
136,BIKF,LTFM,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Asia,Southwest Asia and the Middle East,Turkey,IST,TR,Istanbul,Istanbul Ataturk Airport,41.2753,28.7519
137,BIKF,MMSM,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Americas,North America,Mexico,NLU,MX,Mexico,Felipe Ángeles International Airport,19.7553,-99.0164
138,BIKF,MUHA,3,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Americas,Caribbean,Cuba,HAV,CU,La Habana,Jose Marti International Airport,22.9892,-82.4091
139,BIKF,OMDW,1,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056,Asia,Southwest Asia and the Middle East,United Arab Emirates,DWC,AE,Dubayy,Al Maktoum International Airport,24.8964,55.1614
140,BIRK,BGBW,7,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Greenland,UAK,GL,Kommune Kujalleq,Narsarsuaq Airport,61.1605,-45.426
141,BIRK,BGSF,2,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Greenland,SFJ,GL,Qeqqata Kommunia,Kangerlussuaq Airport,67.0122,-50.7116
142,BIRK,BIAR,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Iceland,AEY,IS,Nordurland eystra,Akureyri Airport,65.66,-18.0727
143,BIRK,BIEG,2,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Iceland,EGS,IS,Nordurland eystra,Egilsstaoir Airport,65.2833,-14.4014
144,BIRK,BIKF,2,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
145,BIRK,BIRK,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406
146,BIRK,CYQG,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Canada,YQG,CA,Ontario,Windsor International Airport,42.2756,-82.9556
147,BIRK,CYQX,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681
148,BIRK,CYYT,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Canada,YYT,CA,Newfoundland and Labrador,St. John's International Airport,47.6186,-52.7519
149,BIRK,CYYZ,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,Canada,YYZ,CA,Ontario,Toronto Pearson International Airport,43.6797,-79.6227
150,BIRK,EBOS,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Western Europe,Belgium,OST,BE,West-Vlaanderen,Ostend-Bruges International Airport,51.1989,2.86222
151,BIRK,EGPK,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,United Kingdom,Scotland,PIK,GB,Scotland,Glasgow Prestwick Airport,55.5094,-4.58667
152,BIRK,EGSS,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
153,BIRK,ENBR,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Norway,BGO,NO,Hordaland,Bergen Airport,60.2934,5.21814
154,BIRK,ENCN,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Nordic Region,Norway,KRS,NO,Vest-Agder,Kristiansand Airport,58.2042,8.08537
155,BIRK,KBGR,4,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,BGR,US,Maine,Bangor International Airport,44.8074,-68.8281
156,BIRK,KBOS,3,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,BOS,US,Massachusetts,Logan International Airport,42.3643,-71.0052
157,BIRK,KDEN,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,DEN,US,Colorado,Denver International Airport,39.8617,-104.673
158,BIRK,KDLH,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,DLH,US,Minnesota,Duluth International Airport,46.8421,-92.1936
159,BIRK,KLAX,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,LAX,US,California,Los Angeles International Airport,33.9425,-118.408
160,BIRK,KLGA,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,LGA,US,New York,LaGuardia Airport,40.775,-73.875
161,BIRK,KMKE,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,MKE,US,Wisconsin,General Mitchell International Airport,42.9472,-87.8966
162,BIRK,KPWM,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,PWM,US,Maine,Portland International Jetport,43.6462,-70.3093
163,BIRK,KRIC,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Americas,North America,United States,RIC,US,Virginia,Richmond International Airport,37.5052,-77.3197
164,BIRK,LIRA,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Southern Europe,Italy,CIA,IT,Lazio,Rome-Ciampino International Airport,41.7991,12.5929
165,BIRK,LPPT,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Southern Europe,Portugal,LIS,PT,Lisboa,Lisbon Portela Airport,38.7813,-9.13592
166,BIRK,LSZR,1,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406,Europe,Central Europe,Switzerland,ACH,CH,Sankt Gallen,St. Gallen-Altenrhein Airport,47.485,9.56077
167,BKPR,EDDL,1,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Europe,Central Europe,Germany,DUS,DE,Nordrhein-Westfalen,Dusseldorf Airport,51.2895,6.76678
168,BKPR,HLLB,1,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Africa,Northern Africa,Libya,BEN,LY,Banghazi,Benina International Airport,32.0968,20.2695
169,BKPR,LEMD,1,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Europe,Southern Europe,Spain,MAD,ES,"Madrid, Comunidad de",Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
170,BKPR,LIRP,1,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Europe,Southern Europe,Italy,PSA,IT,Toscana,Pisa International Airport (Galileo Galilei Airport),43.6839,10.3927
171,BKPR,LSZB,2,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Europe,Central Europe,Switzerland,BRN,CH,Bern,Bern Airport,46.9141,7.49715
172,BKPR,LSZH,2,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Europe,Central Europe,Switzerland,ZRH,CH,Zurich,Zurich Airport,47.4647,8.54917
173,BKPR,LTFM,2,Europe,Eastern Europe,Kosovo,PRN,XK,Pristina,Pristina Adem Jashari Airport,42.5745,21.0294,Asia,Southwest Asia and the Middle East,Turkey,IST,TR,Istanbul,Istanbul Ataturk Airport,41.2753,28.7519
174,CYEG,EGPF,1,Americas,North America,Canada,YEG,CA,Alberta,Edmonton International Airport,53.31,-113.579,Europe,United Kingdom,Scotland,GLA,GB,Scotland,Glasgow Airport,55.8719,-4.43306
175,CYEG,LFPG,1,Americas,North America,Canada,YEG,CA,Alberta,Edmonton International Airport,53.31,-113.579,Europe,Western Europe,France,CDG,FR,Ile-de-France,Paris Charles de Gaulle Airport,49.0097,2.54778
176,CYHM,EHAM,1,Americas,North America,Canada,YHM,CA,Ontario,John C. Munro Hamilton International Airport,43.1736,-79.935,Europe,Western Europe,Netherlands,AMS,NL,Noord-Holland,Amsterdam Airport Schiphol,52.3086,4.76389
177,CYHM,LIPZ,1,Americas,North America,Canada,YHM,CA,Ontario,John C. Munro Hamilton International Airport,43.1736,-79.935,Europe,Southern Europe,Italy,VCE,IT,Veneto,Venice Marco Polo Airport,45.5053,12.3519
178,CYHZ,BIKF,4,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
179,CYHZ,BIRK,2,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406
180,CYHZ,EBLG,2,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Western Europe,Belgium,LGG,BE,Liege,Liege Airport,50.6374,5.44322
181,CYHZ,EGKK,1,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,United Kingdom,England,LGW,GB,England,Gatwick Airport,51.1481,-0.190278
182,CYHZ,EGLL,2,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,United Kingdom,England,LHR,GB,England,Heathrow Airport,51.4775,-0.461389
183,CYHZ,EGPH,1,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,United Kingdom,Scotland,EDI,GB,Scotland,Edinburgh Airport,55.95,-3.3725
184,CYHZ,EHAM,3,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Western Europe,Netherlands,AMS,NL,Noord-Holland,Amsterdam Airport Schiphol,52.3086,4.76389
185,CYHZ,EIDW,1,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Western Europe,Ireland,DUB,IE,Dublin,Dublin Airport,53.4213,-6.27007
186,CYHZ,LEBL,1,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Southern Europe,Spain,BCN,ES,Catalunya,Barcelona El Prat Airport,41.2971,2.07846
187,CYHZ,LEMD,1,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Southern Europe,Spain,MAD,ES,"Madrid, Comunidad de",Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
188,CYHZ,LFPG,3,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086,Europe,Western Europe,France,CDG,FR,Ile-de-France,Paris Charles de Gaulle Airport,49.0097,2.54778
189,CYOW,EGLL,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,United Kingdom,England,LHR,GB,England,Heathrow Airport,51.4775,-0.461389
190,CYOW,EGSS,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
191,CYOW,EHAM,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,Western Europe,Netherlands,AMS,NL,Noord-Holland,Amsterdam Airport Schiphol,52.3086,4.76389
192,CYOW,ESSB,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,Nordic Region,Sweden,BMA,SE,Stockholms lan,Stockholm Bromma Airport,59.3556,17.9436
193,CYOW,EVRA,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,Nordic Region,Latvia,RIX,LV,Riga,Riga International Airport,56.9236,23.9711
194,CYOW,LIRQ,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,Southern Europe,Italy,FLR,IT,Toscana,Florence Airport,43.81,11.2051
195,CYOW,LOWI,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Europe,Central Europe,Austria,INN,AT,Tirol,Innsbruck Airport (Kranebitten Airport),47.2602,11.344
196,CYOW,OMAA,1,Americas,North America,Canada,YOW,CA,Ontario,Ottawa Macdonald-Cartier International Airport,45.3225,-75.6692,Asia,Southwest Asia and the Middle East,United Arab Emirates,AUH,AE,Abu Zaby,Abu Dhabi International Airport,24.433,54.6511
197,CYQB,BIRK,1,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Europe,Nordic Region,Iceland,RKV,IS,Hofudborgarsvaedi,Reykjavík Airport,64.13,-21.9406
198,CYQB,EKVG,1,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Europe,Nordic Region,Faroe Islands,FAE,FK,Falkland Islands (Malvinas),Vagar Airport,62.0636,-7.27722
199,CYQB,LFBZ,1,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Europe,Western Europe,France,BIQ,FR,Nouvelle-Aquitaine,Biarritz Pays Basque Airport,43.4683,-1.53111
200,CYQB,LFMN,1,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Europe,Western Europe,France,NCE,FR,Provence-Alpes-Cote-d'Azur,Nice Cote d'Azur Airport,43.6584,7.21587
201,CYQB,LFPG,3,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933,Europe,Western Europe,France,CDG,FR,Ile-de-France,Paris Charles de Gaulle Airport,49.0097,2.54778
202,CYQX,BIKF,2,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
203,CYQX,EDDH,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Central Europe,Germany,HAM,DE,Hamburg,Hamburg Airport,53.6304,9.98823
204,CYQX,EGMC,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,United Kingdom,England,SEN,GB,England,London Southend Airport,51.5703,0.693333
205,CYQX,EGPH,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,United Kingdom,Scotland,EDI,GB,Scotland,Edinburgh Airport,55.95,-3.3725
206,CYQX,EGSS,4,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
207,CYQX,EICK,2,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Western Europe,Ireland,ORK,IE,Cork,Cork Airport,51.8413,-8.49111
208,CYQX,EINN,6,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482
209,CYQX,ELLX,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Western Europe,Luxembourg,LUX,LU,Luxembourg,Luxembourg Findel Airport,49.6233,6.20444
210,CYQX,EPLL,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Central Europe,Poland,LCJ,PL,Lodzkie,Lodz Wladyslaw Reymont Airport,51.7219,19.3981
211,CYQX,HRYR,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Africa,Eastern Africa,Rwanda,KGL,RW,Ville de Kigali,Kigali International Airport (Kanombe Airport),-1.96863,30.1395
212,CYQX,LDDU,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Southern Europe,Croatia,DBV,HR,Dubrovacko-neretvanska zupanija,Dubrovnik Airport,42.5614,18.2682
213,CYQX,LEBL,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Southern Europe,Spain,BCN,ES,Catalunya,Barcelona El Prat Airport,41.2971,2.07846
214,CYQX,LEMG,1,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Southern Europe,Spain,AGP,ES,Andalucia,Malaga Airport,36.6749,-4.49911
215,CYQX,LFMN,3,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681,Europe,Western Europe,France,NCE,FR,Provence-Alpes-Cote-d'Azur,Nice Cote d'Azur Airport,43.6584,7.21587
